Source;Lyrics File;Song ID;Song Title;File Path;IsMatch;Artist;Album;Score;Status;Has Variants;Variant Rank
crh_lt;Dilyara Tukyanji - Ayşem;o0xqUhVE9HsfHYMBChg8AC;Dilyara Tukyanji - Ay&#351;scripts/lyrics_crh_lt/Dilyara Tukyanji - Ayşem.txt;Y;em;Dilyara Tukyanji;Dilyara Tukyanji;1.01;HIGH;NO
crh_lt;Dilyara Tukyanji - Men Bu Gece Bir Tüş Kördim;mP6TIpC5TW1NFsqg5Vzi2p;Dilyara Tukyanji - Men bu gece bir t&#252;scripts/lyrics_crh_lt/Dilyara Tukyanji - Men Bu Gece Bir Tüş Kördim.txt;Y;;;;HIGH;NO;0.97
sattarov;Яйля бою;60WnR49z7BOtFXCnpSHOty;Sato-Yaylâ boyu;scripts/lyrics_sattarov/Яйля бою.txt;Y;Diger;Diger;0.8;HIGH;NO;
sattarov;Юксек  минарет;hzXAkGxOaEm83XTVXTOPr9;Anara-Yüksek minare;scripts/lyrics_sattarov/Юксек  минарет.txt;Y;Anara;Anara;0.81;HIGH;NO;
crh_lt;Marlen Settarov - İnci Danesi;yelO6i3D8CjZR7YMcG0oVo;Marlen Settarov-İnci danesi;scripts/lyrics_crh_lt/Marlen Settarov - İnci Danesi.txt;Y;Marlen Settarov;Marlen Settarov;1.08;HIGH;NO;
crh_lt;Asiye Saale - Kemançemniñ telleri;S0GWwmrqPkyRpBRt1oMT7r;Asiye Saale-Kemançemniñ telleri;scripts/lyrics_crh_lt/Asiye Saale - Kemançemniñ telleri.txt;Y;Asiye Saale;Asiye Saale;1.02;HIGH;NO;
crh_lt;Asan Hayretdinov - Vatanım;Od5yL8vzGcEvy2iFxbCKHA;Asan Hayretdinov-Vatanım;scripts/lyrics_crh_lt/Asan Hayretdinov - Vatanım.txt;Y;Asan Hayretdinov;Asan Hayretdinov;1.08;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Seni kördükçe;ktonU23PtrjcxnIRDdvsch;Afize Yusuf-qızı-Seni kördükçe;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Seni kördükçe.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;0.98;HIGH;NO;
crh_lt;Afize Kassara - Elmalım;lFZUScB50xCl1hfERr8OfV;Afize Kassara-Elmalım;scripts/lyrics_crh_lt/Afize Kassara - Elmalım.txt;Y;Afize Kassara;Afize Kassara;1.08;HIGH;YES;1/2
crh_lt;Aliye Civan - Sensiz;wGWhv6PjpXHeMpHlsNgnoD;Aliye Civan-Sensiz;scripts/lyrics_crh_lt/Aliye Civan - Sensiz.txt;Y;Aliye Civan;Aliye Civan;1.07;HIGH;NO;
crh_lt;Afize Kassara - Mecbur oldım;kBv3zxrc62l4oKoM40drCM;Afize Kassara-Mecbur oldım;scripts/lyrics_crh_lt/Afize Kassara - Mecbur oldım.txt;Y;Afize Kassara;Afize Kassara;1.08;HIGH;NO;
crh_lt;Arsen Bekirov - Nazlı yarem;fYbz33zVxk0FHYt3vhcWhD;Arsen Bekirov-Nazlı yarem;scripts/lyrics_crh_lt/Arsen Bekirov - Nazlı yarem.txt;Y;Arsen Bekirov;Arsen Bekirov;1.08;HIGH;NO;
crh_lt;Jamala - 1944;eD801KLuPrYljeLTJ19EHd;Jamala - 1944;scripts/lyrics_crh_lt/Jamala - 1944.txt;Y;Jamala;Jamala;1.1;HIGH;NO;
crh_lt;Emiliya Ablayeva - Bir top gül;DXL6TgUOSq2dFaM1bepAJk;Emiliya Ablayeva-Bir top gül;scripts/lyrics_crh_lt/Emiliya Ablayeva - Bir top gül.txt;Y;Emiliya Ablayeva;Emiliya Ablayeva;1.05;HIGH;NO;
crh_lt;Afize Kassara - Qaranfil;svYRNeLpx86isICzBefRD3;Afize Kassara-Qaranfil;scripts/lyrics_crh_lt/Afize Kassara - Qaranfil.txt;Y;Afize Kassara;Afize Kassara;1.08;HIGH;NO;
crh_lt;Elnara Küçük - Ayatım;byaULHd7X8PSZ4LGy8G46W;Elnara Küçük-Ayatım;scripts/lyrics_crh_lt/Elnara Küçük - Ayatım.txt;Y;Elnara Küçük;Elnara Küçük;0.81;HIGH;YES;1/2
crh_lt;Emine Cevdetova - Sevgi Севги;LXIPtvny3dKvk7ImDWblww;Emine Cevdetova-Sevgi;scripts/lyrics_crh_lt/Emine Cevdetova - Sevgi Севги.txt;Y;Emine Cevdetova;Emine Cevdetova;0.95;HIGH;NO;
crh_lt;Aliye Yakubova - Ediye;fzYeUpiF8PTlAC6BqusyIv;Aliye Yakubova-Ediye;scripts/lyrics_crh_lt/Aliye Yakubova - Ediye.txt;Y;Aliye Hacabadinova;Aliye Hacabadinova;0.97;HIGH;NO;
crh_lt;Dilâver Bekirov - Ay, çamlar;uVyHi52xhP1w0qAQbgeLPT;Dilâver Bekirov-Ay, çamlar;scripts/lyrics_crh_lt/Dilâver Bekirov - Ay, çamlar.txt;Y;Dilâver Bekirov;Dilâver Bekirov;0.92;HIGH;NO;
crh_lt;Elvina Yuldaşeva - Aqqan suvlar;4lYS9WrJHfFHO5CezFhfDS;Elvina Yuldaşeva-Aqqan suvlar;scripts/lyrics_crh_lt/Elvina Yuldaşeva - Aqqan suvlar.txt;Y;Elvina Yuldaşeva;Elvina Yuldaşeva;0.95;HIGH;NO;
crh_lt;Elvira Sarıhalil - Geceler, uzun geceler Геджелер, узун геджелер;6EK7XQkU9TzbmXL0fAOH39;Elvira Sarıhalil-Geceler uzun geceler;scripts/lyrics_crh_lt/Elvira Sarıhalil - Geceler, uzun geceler Геджелер, узун геджелер.txt;Y;Elvira Sarıhalil;Elvira Sarıhalil;0.87;HIGH;NO;
crh_lt;Jamala - Mektüp yazdım;aPtrMGFL8dDtHwLNJO5EfV;Jamala-Mektüp yazdım (Live);scripts/lyrics_crh_lt/Jamala - Mektüp yazdım.txt;Y;Jamala;Jamala;0.92;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Ahtem;u5i8J6Ilhl98eWWooRg4Zr;Afize Yusuf-qızı-Ahtem;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Ahtem.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.08;HIGH;NO;
crh_lt;Leniye İzmaylova - Söyleştim tüşümde;6Hgb6zv3sgm4n87zu32Hbr;Leniye İzmaylova-Söyleştim tüşümde;scripts/lyrics_crh_lt/Leniye İzmaylova - Söyleştim tüşümde.txt;Y;Leniye İzmaylova;Leniye İzmaylova;0.94;HIGH;NO;
crh_lt;Zore Kadıyeva - Qızlar;3YzHoHVYJkoFEafaFT2Zic;Zore Kadıyeva-Qızlar;scripts/lyrics_crh_lt/Zore Kadıyeva - Qızlar.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.07;HIGH;NO;
crh_lt;Asan Hayretdinov - Menim olacaqsıñ;CBbNeUfYu4SC0f3Fih4fAx;Asan Hayretdinov ve Aliye Yakubova-Menim olacaqsıñ;scripts/lyrics_crh_lt/Asan Hayretdinov - Menim olacaqsıñ.txt;Y;Asan Hayretdinov;Asan Hayretdinov;0.87;HIGH;NO;
crh_lt;Asan Hayretdinov - Unutma Унутма;CrxXMJm3XRauU6vxRgMdDS;Asan Hayretdinov-Unutma (minus);scripts/lyrics_crh_lt/Asan Hayretdinov - Unutma Унутма.txt;Y;Asan Hayretdinov;Asan Hayretdinov;0.96;HIGH;NO;
crh_lt;Jamala - PENCEREDEN;LHidDhGj4WwffE3nD6ntk8;Jamala-Pencereden;scripts/lyrics_crh_lt/Jamala - PENCEREDEN.txt;Y;Jamala;Jamala;1.07;HIGH;YES;1/2
crh_lt;Jamala - Pengereden (Пенджереден);LHidDhGj4WwffE3nD6ntk8;Jamala-Pencereden;scripts/lyrics_crh_lt/Jamala - Pengereden (Пенджереден).txt;Y;Jamala;Jamala;0.83;HIGH;YES;2/2
crh_lt;Afize Yusuf-Qızı - Vatan asreti;sXG0ISgskEMUW302nK8lGy;Afize Yusuf-qızı - Vatan asreti;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Vatan asreti.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.1;HIGH;NO;
crh_lt;Güzel - Aqsa qara qanım aqsın;Yd04oBbzRxzGSmqmen6rVE;Güzel-Aqsa qara qanım aqsın;scripts/lyrics_crh_lt/Güzel - Aqsa qara qanım aqsın.txt;Y;Güzel;Güzel;0.94;HIGH;NO;
crh_lt;Jamala - Unutmasan Унутмасанъ;pafWnOpwxclgCS8IwHvud8;Jamala-Unutmasañ;scripts/lyrics_crh_lt/Jamala - Unutmasan Унутмасанъ.txt;Y;Jamala;Jamala;0.83;HIGH;NO;
crh_lt;Fevzi Aliyev - Ay tavlar;Fk7YNBi7GmFi016cStgOcy;Fevzi Aliyev-Ay, dağlar;scripts/lyrics_crh_lt/Fevzi Aliyev - Ay tavlar.txt;Y;Destan (Fevzi Aliyev);Destan (Fevzi Aliyev);0.88;HIGH;YES;1/2
crh_lt;Halisa Ablayeva - Noğay beyitleri;HqLrAwANjHC2v0m8gLIdLU;Halisa Ablayeva-Noğay beyitleri;scripts/lyrics_crh_lt/Halisa Ablayeva - Noğay beyitleri.txt;Y;Halisa Ablayeva;Halisa Ablayeva;1.05;HIGH;NO;
crh_lt;Susanna Memetova - Ant Etkenmen;mACSwUhH2pfEM5HQNNcm4V;Susanna Memetova-Ant etkenmen;scripts/lyrics_crh_lt/Susanna Memetova - Ant Etkenmen.txt;Y;Susanna Memetova;Susanna Memetova;1.08;HIGH;YES;1/2
crh_lt;Emine Mustafayeva - Qaleniñ tübünde;Ev8D5u7iPqruGOu5k8zEVc;Emine Mustafayeva-Qaleniñ tübünde;scripts/lyrics_crh_lt/Emine Mustafayeva - Qaleniñ tübünde.txt;Y;Emine Mustafayeva;Emine Mustafayeva;0.99;HIGH;NO;
crh_lt;Reana Tarkova - Yalan Sözler;uAzryv3cep587xpbhkuDJ0;Reana Tarkova - Yalan sözler;scripts/lyrics_crh_lt/Reana Tarkova - Yalan Sözler.txt;Y;Reana Tarkova;Reana Tarkova;1.06;HIGH;NO;
crh_lt;Güzel - Men seni sevem;StHO8A03ERtDnTiA9uC4hq;Güzel-Men seni sevem;scripts/lyrics_crh_lt/Güzel - Men seni sevem.txt;Y;Güzel;Güzel;0.92;HIGH;NO;
crh_lt;Elvira Sarıhalil - Qayadan Endim Bugüñ;2ygJMm2BDTDsOD8UAZulqV;Elvira Sarıhalil-Qayadan endim;scripts/lyrics_crh_lt/Elvira Sarıhalil - Qayadan Endim Bugüñ.txt;Y;Elvira Sarıhalil;Elvira Sarıhalil;0.99;HIGH;YES;1/2
crh_lt;Susanna Memetova - Чуфут Къызы;dRZb7MhSuADY5tMR0iL0Av;Susanna Memetova-Çufut qızı;scripts/lyrics_crh_lt/Susanna Memetova - Чуфут Къызы.txt;Y;Susanna Memetova;Susanna Memetova;1.04;HIGH;NO;
crh_lt;Elzara Batalova - Dünyağa keldik;CiPtaopNFV0mJxUD90t91b;Elzara Batalova ve Nariman Baliç-Dünyağa keldik;scripts/lyrics_crh_lt/Elzara Batalova - Dünyağa keldik.txt;Y;Elzara Batalova;Elzara Batalova;0.84;HIGH;NO;
crh_lt;Asan Hayretdinov - Arzum menim;siW17lHVwmB6M44VV6QJOt;Asan Hayretdinov-Arzum menim;scripts/lyrics_crh_lt/Asan Hayretdinov - Arzum menim.txt;Y;Asan Hayretdinov;Asan Hayretdinov;1.08;HIGH;NO;
crh_lt;Güzel - Qırım;9MuXekFxpl9Qw4SObpJzWy;Güzel-Qırım;scripts/lyrics_crh_lt/Güzel - Qırım.txt;Y;Güzel;Güzel;0.86;HIGH;NO;
crh_lt;Zeynep Lumanova - Em Seversıñ;TtANxvpF2KWW9dq7Y3ncai;Zeynep Lömanova-Em seversiñ;scripts/lyrics_crh_lt/Zeynep Lumanova - Em Seversıñ.txt;Y;Zeynep Lömanova;Zeynep Lömanova;0.87;HIGH;NO;
crh_lt;Güzel - Maña seni unut, deyler;IdXEH2sA04AEwuaXNMDjeQ;Güzel-Maña seni unut deyler (remix);scripts/lyrics_crh_lt/Güzel - Maña seni unut, deyler.txt;Y;Güzel;Güzel;0.81;HIGH;NO;
crh_lt;Server Kakura - Ağlama Kelin;8GIxd54hyaMUNiKjbRae1i;Server Kakura-Ağlama kelin;scripts/lyrics_crh_lt/Server Kakura - Ağlama Kelin.txt;Y;Server Kakura;Server Kakura;1.04;HIGH;NO;
crh_lt;Sevil Memetova - Dohtur;1sXfhGJMYodzrNXPdzjghS;Sevil Memetova-Dohtur (Live);scripts/lyrics_crh_lt/Sevil Memetova - Dohtur.txt;Y;Sevil Memetova;Sevil Memetova;0.97;HIGH;NO;
crh_lt;Marlen Settarov - Dülberim;Eqx4tfPk8AscAqo7nQvP1a;Marlen Settarov-Dülberim;scripts/lyrics_crh_lt/Marlen Settarov - Dülberim.txt;Y;Marlen Settarov;Marlen Settarov;1.04;HIGH;NO;
crh_lt;Zore Kadıyeva - Qırımtatar qadınları;ewHJlgGyV8J7Ce8aseRMRI;Zore Kadıyeva-Qırımtatar qadınları;scripts/lyrics_crh_lt/Zore Kadıyeva - Qırımtatar qadınları.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.09;HIGH;NO;
crh_lt;Rustem Memetov - Ey, Güzelim(Эй, гузелим);XC37LFxsJO5glJzTJKGhdl;Rustem Memetov ve Gülizar Bekirova-Ey, güzelim;scripts/lyrics_crh_lt/Rustem Memetov - Ey, Güzelim(Эй, гузелим).txt;Y;Rustem Memetov;Rustem Memetov;0.86;HIGH;NO;
crh_lt;Elvira Sarıhalil - Sudaq'ın Yaluları;op3V42HRkHgDWInmnQkJgj;Elvira Sarıhalil-Dağlarnıñ yolları;scripts/lyrics_crh_lt/Elvira Sarıhalil - Sudaq'ın Yaluları.txt;Y;Elvira Sarıhalil;Elvira Sarıhalil;0.92;HIGH;NO;
crh_lt;Marlen Settarov - Yüregiñni aç Юрегимны ач;GOVjnteDqvejflACKD3c41;Marlen Settarov-Yüregiñni aç;scripts/lyrics_crh_lt/Marlen Settarov - Yüregiñni aç Юрегимны ач.txt;Y;Marlen Settarov;Marlen Settarov;0.81;HIGH;NO;
crh_lt;Nazife Reizova - Araba qapı;Y0GTgXaExpmurucP6AJ0v7;Nazife Reizova-Araba qapı;scripts/lyrics_crh_lt/Nazife Reizova - Araba qapı.txt;Y;Nazife Reizova;Nazife Reizova;1.08;HIGH;NO;
crh_lt;Ediye Topçi - Seni maña ğayet güzel dediler;tAgPNRmaRwdTaEmG09PGeZ;Ediye Topçi-Seni maña ğayet güzel dediler;scripts/lyrics_crh_lt/Ediye Topçi - Seni maña ğayet güzel dediler.txt;Y;Ediye Topçi;Ediye Topçi;0.89;HIGH;NO;
crh_lt;Güzel - Millet;KKQmYCOB3NziHxw0oB5E71;Güzel-Millet;scripts/lyrics_crh_lt/Güzel - Millet.txt;Y;Güzel;Güzel;0.87;HIGH;NO;
crh_lt;Fevzi Bilalov - Salğır Boyu;wi0lQ8q0wsRzIzFjpb2dDm;Fevzi Bilâlov-Salğır boyu;scripts/lyrics_crh_lt/Fevzi Bilalov - Salğır Boyu.txt;Y;Fevzi Bilâlov;Fevzi Bilâlov;1.04;HIGH;NO;
crh_lt;Güzel - Sevgi tura taş temelde;hrgEEdwC3yBtfjh76mF6oB;Güzel-Sevgi tura taş temelde;scripts/lyrics_crh_lt/Güzel - Sevgi tura taş temelde.txt;Y;Güzel;Güzel;0.91;HIGH;NO;
crh_lt;Emiliya Ablayeva - Sağınuv;2UeTnjPNOvepgtyFiHepdj;Emiliya Ablayeva-Sağınuv;scripts/lyrics_crh_lt/Emiliya Ablayeva - Sağınuv.txt;Y;Emiliya Ablayeva;Emiliya Ablayeva;1.04;HIGH;NO;
crh_lt;Asiye Saale - Usul-usul;oq0xf3pvu4R8vXRh26UDkD;Asiye Saale-Usul-usul;scripts/lyrics_crh_lt/Asiye Saale - Usul-usul.txt;Y;Asiye Saale;Asiye Saale;1.07;HIGH;NO;
crh_lt;Afize Kassara - Ay oğlan tatarmısıñ;adJjnYT4a8gk2pnYgjKwH9;Afize Kassara-Ay, oğlan, tatarmısıñ;scripts/lyrics_crh_lt/Afize Kassara - Ay oğlan tatarmısıñ.txt;Y;Afize Kassara;Afize Kassara;1.02;HIGH;NO;
crh_lt;Leniye İzmaylova - Padişa qızları;PbJf9TKjIXhx9MeKc3zY6Y;Leniye İzmaylova ve Güzel-Padişa qızları;scripts/lyrics_crh_lt/Leniye İzmaylova - Padişa qızları.txt;Y;Leniye İzmaylova;Leniye İzmaylova;0.96;HIGH;NO;
crh_lt;Aliye Civan - Yeşil yapraq;J9btH9TLeaL5SnxszlNIYB;Aliye Civan-Yeşil yapraq;scripts/lyrics_crh_lt/Aliye Civan - Yeşil yapraq.txt;Y;Aliye Civan;Aliye Civan;1.04;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Qarasuvnıñ dört köşesi;SiAKYmifvtP70sfX2r2jkX;Afize Yusuf-qızı-Qarasuvnıñ dört köşesi;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Qarasuvnıñ dört köşesi.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;0.98;HIGH;NO;
crh_lt;Sabriye Erecepova - Sevdim seni;RwaLdg29TKSDMTUqL67TXF;Sabriye Erecepova-Sevdim seni;scripts/lyrics_crh_lt/Sabriye Erecepova - Sevdim seni.txt;Y;Sabriye Erecepova;Sabriye Erecepova;1.08;HIGH;NO;
crh_lt;Emine Mustafayeva - Vatan yırı;YOT6RJyDGkZdqxP4g2orYT;Emine Mustafayeva-Vatan yırı;scripts/lyrics_crh_lt/Emine Mustafayeva - Vatan yırı.txt;Y;Emine Mustafayeva;Emine Mustafayeva;1.08;HIGH;YES;1/2
crh_lt;Halisa Ablayeva - Adalar sailinde;iFwOT2Ak6rjEp8ioCK1GBq;Halisa Ablayeva-Adalar sailinde;scripts/lyrics_crh_lt/Halisa Ablayeva - Adalar sailinde.txt;Y;Halisa Ablayeva;Halisa Ablayeva;1.08;HIGH;NO;
crh_lt;Zore Kadıyeva - Ah, kelinim;M48KJvVJrDl5GmpJmBdbqK;Zore Kadıyeva-Ah, kelinim;scripts/lyrics_crh_lt/Zore Kadıyeva - Ah, kelinim.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.08;HIGH;NO;
crh_lt;Asan Hayretdinov - Seni kördim (Сени корьдим);KYxsGkE54Qlgt6CzhbXT6A;Asan Hayretdinov-Seni kördim;scripts/lyrics_crh_lt/Asan Hayretdinov - Seni kördim (Сени корьдим).txt;Y;Asan Hayretdinov;Asan Hayretdinov;0.91;HIGH;NO;
crh_lt;Lenara Osmanova - Biz;0YtFl8s28yFlKcUN3h1Zbx;Lenara Osmanova-Biz;scripts/lyrics_crh_lt/Lenara Osmanova - Biz.txt;Y;Lenara Osmanova;Lenara Osmanova;1.07;HIGH;NO;
crh_lt;Asiye Saale - Meni ğamdan azat eyle;qzWX9uMLVUpiiIq3eMWYIp;Asiye Saale-Meni ğamdan azat eyle;scripts/lyrics_crh_lt/Asiye Saale - Meni ğamdan azat eyle.txt;Y;Asiye Saale;Asiye Saale;1.05;HIGH;NO;
crh_lt;Ediye Topçi - Baar kelse;vTXPFGpTpjGETQnNqaCdC6;Ediye Topçi-Baar kelse;scripts/lyrics_crh_lt/Ediye Topçi - Baar kelse.txt;Y;Ediye Topçi;Ediye Topçi;0.93;HIGH;NO;
crh_lt;Elzara Batalova - Bizim taraf;4QcWVGcP3dew714b2ybYhf;Elzara Batalova-Bizim taraf;scripts/lyrics_crh_lt/Elzara Batalova - Bizim taraf.txt;Y;Elzara Batalova;Elzara Batalova;1.08;HIGH;NO;
crh_lt;Asiye Saale - Ağla meni (Su qayadan süzülür);a4bZFa2gzDTujQleaYSyje;Asiye Saale - Agla meni (Su qayadan suzulur);scripts/lyrics_crh_lt/Asiye Saale - Ağla meni (Su qayadan süzülür).txt;Y;Asiye Saale;Asiye Saale;1;HIGH;NO;
crh_lt;Elzara Batalova - Qarşıdan fener kelir;GgPwRw9CqeuDasTSzDeTmR;Elzara Batalova-Qarşıdan fener kelir (Minareler tübünde);scripts/lyrics_crh_lt/Elzara Batalova - Qarşıdan fener kelir.txt;Y;Elzara Batalova;Elzara Batalova;0.86;HIGH;NO;
crh_lt;Reyana Kadırova - Arnavutlar eker baqla;SBJvQhtJ4i974yvgdMnQW7;Reyana Kadırova-Arnavutlar eker baqla;scripts/lyrics_crh_lt/Reyana Kadırova - Arnavutlar eker baqla.txt;Y;Reyana Kadırova;Reyana Kadırova;1.09;HIGH;NO;
crh_lt;Leniye İzmaylova - Qınalı da parmaqlarıñ;tTFU7hP5yKzWDj5yAuqh0F;Leniye İzmaylova-Qınalı parmaqlarıñ;scripts/lyrics_crh_lt/Leniye İzmaylova - Qınalı da parmaqlarıñ.txt;Y;Leniye İzmaylova;Leniye İzmaylova;1.02;HIGH;NO;
crh_lt;Zore Kadıyeva - Diñle meni;2RGfKTetf74yFnj8F26f5l;Zore Kadıyeva-Diñle meni;scripts/lyrics_crh_lt/Zore Kadıyeva - Diñle meni.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.04;HIGH;NO;
crh_lt;Asiye Saale - Gidene baq, gidene;mhc4Tx0hFaTJn0aCod0uEc;Asiye Saale - Gidene baq, gidene;scripts/lyrics_crh_lt/Asiye Saale - Gidene baq, gidene.txt;Y;Asiye Saale;Asiye Saale;1.1;HIGH;NO;
crh_lt;Reana Tarkova - Qızçıgım;aFxyNqevtc6ZJeklQlvCbu;Reana Tarkova-Qızçığım;scripts/lyrics_crh_lt/Reana Tarkova - Qızçıgım.txt;Y;Reana Tarkova;Reana Tarkova;1.03;HIGH;NO;
crh_lt;Susanna Memetova - Suv aqar tınıq-tınıq;svDX6Ff4LtWZ5RKixZvIdm;Susanna Memetova-Suv aqar tınıq-tınıq;scripts/lyrics_crh_lt/Susanna Memetova - Suv aqar tınıq-tınıq.txt;Y;Susanna Memetova;Susanna Memetova;1.09;HIGH;NO;
crh_lt;Aliye Civan - Alime (Sıra-sıra Cezveler);P6Ywuaz4qq53AcvnsBwbOz;Aliye Civan-Alime (Sıra-sıra cezveler);scripts/lyrics_crh_lt/Aliye Civan - Alime (Sıra-sıra Cezveler).txt;Y;Aliye Civan;Aliye Civan;1.09;HIGH;NO;
crh_lt;Afize Kassara - Pencereden quş uçtı;bgysV7QLqp5dmCbMuziABh;Afize Kassara-Pencereden quş uçtı;scripts/lyrics_crh_lt/Afize Kassara - Pencereden quş uçtı.txt;Y;Afize Kassara;Afize Kassara;1.02;HIGH;NO;
crh_lt;Susanna Memetova - Qaranfil;jG7kAJeYw0yGZyds1o9pIQ;Susanna Memetova-Qaranfil;scripts/lyrics_crh_lt/Susanna Memetova - Qaranfil.txt;Y;Susanna Memetova;Susanna Memetova;1.08;HIGH;NO;
crh_lt;Eshnight - Suvuq (Сувукъ);h7j3AVSzXreMTHndP2Gg1B;Eshnight-Suvuq;scripts/lyrics_crh_lt/Eshnight - Suvuq (Сувукъ).txt;Y;Eshnight;Eshnight;0.89;HIGH;NO;
crh_lt;Şefika Tatarisova - Qızılçıqlar;g6yJMUvBTCucgtaz3SoPGl;Şefika Tatarisova-Qızılçıqlar;scripts/lyrics_crh_lt/Şefika Tatarisova - Qızılçıqlar.txt;Y;Şefika Tatarisova;Şefika Tatarisova;0.91;HIGH;NO;
qmusic;061 - LENARA OSMANOVA - BEYAZ GEMİ;nUEthfrWpcwI2qSu02oeEK;Lenara Osmanova-Beyaz gemi;scripts/lyrics_qmusic/061 - LENARA OSMANOVA - BEYAZ GEMİ.txt;Y;Lenara Osmanova;Lenara Osmanova;1.01;HIGH;YES;1/2
crh_lt;Lenara Osmanova - Beyaz Gemi Беяз геми;nUEthfrWpcwI2qSu02oeEK;Lenara Osmanova-Beyaz gemi;scripts/lyrics_crh_lt/Lenara Osmanova - Beyaz Gemi Беяз геми.txt;Y;Lenara Osmanova;Lenara Osmanova;0.91;HIGH;YES;2/2
crh_lt;Asan Hayretdinov - Yanımdasıñ;rWj5fhbDTgEqmjiwLBkqWd;Asan Hayretdinov-Yanımdasıñ;scripts/lyrics_crh_lt/Asan Hayretdinov - Yanımdasıñ.txt;Y;Asan Hayretdinov;Asan Hayretdinov;1.04;HIGH;NO;
crh_lt;Reyana Kadırova - Tavğa bardım;GCDwfFXydasnBLWDhaRuo3;Reyana Kadırova-Tavğa bardım;scripts/lyrics_crh_lt/Reyana Kadırova - Tavğa bardım.txt;Y;Reyana Kadırova;Reyana Kadırova;1.05;HIGH;YES;1/2
crh_lt;Raziye Seytablayeva - Sevda oldım;PK0TKo0YRn25PU3vIqgdhJ;Raziye Seytablayeva - Sevda oldım;scripts/lyrics_crh_lt/Raziye Seytablayeva - Sevda oldım.txt;Y;Raziye Seytablayeva;Raziye Seytablayeva;1.1;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Deñiz dalğasız olmaz;MuK8B1OBUOnl7ujJVDM0by;Afize Yusuf-qızı-Deñiz dalğasız olmaz;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Deñiz dalğasız olmaz.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.03;HIGH;NO;
crh_lt;Jamala - Meni ğamdan azat eyle;SRe6TN9CrK3yFAZXL7derV;Jamala-Meni ğamdan azat eyle;scripts/lyrics_crh_lt/Jamala - Meni ğamdan azat eyle.txt;Y;Jamala;Jamala;1.05;HIGH;NO;
crh_lt;Zore Kadıyeva - Bayraq;RUbDUuuo6hi857eXlj9a74;Zore Kadıyeva-Bayraq;scripts/lyrics_crh_lt/Zore Kadıyeva - Bayraq.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.07;HIGH;NO;
crh_lt;Ediye Topçi - Qolda filcanım;xWnzFuR5bTGArTmGlnCQua;Ediye Topçi-Qolda filcanım;scripts/lyrics_crh_lt/Ediye Topçi - Qolda filcanım.txt;Y;Ediye Topçi;Ediye Topçi;0.94;HIGH;NO;
crh_lt;Asan Bilâlov - Baydarava Yolları;yOBFmZJULcfX4Q5g0nJM4f;Fevzi Bilâlov-Baydarava yolları;scripts/lyrics_crh_lt/Asan Bilâlov - Baydarava Yolları.txt;Y;Fevzi Bilâlov;Fevzi Bilâlov;0.81;HIGH;NO;
crh_lt;Güzel - Yel olsam;1pP6WjuAHt6rFapxmAO4nk;Güzel-Yel olsam;scripts/lyrics_crh_lt/Güzel - Yel olsam.txt;Y;Güzel;Güzel;0.9;HIGH;YES;1/2
crh_lt;Aliye Yakubova - Erecebim;iLOIPsXYf3wewlrp8cLvX2;Aliye Yakubova-Erecebim;scripts/lyrics_crh_lt/Aliye Yakubova - Erecebim.txt;Y;Aliye Hacabadinova;Aliye Hacabadinova;0.98;HIGH;NO;
crh_lt;Raziye Seytablayeva - Şaq-şaq;IqUk4aIh9xk2BOQd6whfOd;Raziye Seytablayeva - Şaq-şaq;scripts/lyrics_crh_lt/Raziye Seytablayeva - Şaq-şaq.txt;Y;Raziye Seytablayeva;Raziye Seytablayeva;1.02;HIGH;NO;
crh_lt;Emine Mustafayeva - Dostum;KRXr4Erom5DpsEGQ8aNCkR;Emine Mustafayeva-Dostum;scripts/lyrics_crh_lt/Emine Mustafayeva - Dostum.txt;Y;Emine Mustafayeva;Emine Mustafayeva;1.08;HIGH;YES;1/2
crh_lt;Afize Yusuf-Qızı - Beşik yırı;1VSPWVGzvPeSMH9aj7HbPC;Afize Yusuf-qızı-Beşik yırı;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Beşik yırı.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.04;HIGH;NO;
